Age,Gender,Income,Education_Level,Travel_Frequency,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Pets,Environmental_Concerns,Preference
32,female,87016,bachelor,2,4374,urban,30,194,0,1,1
42,non-binary,97193,high school,4,4110,urban,122,143,1,0,1
23,female,73393,bachelor,1,4912,rural,222,117,1,1,0
35,female,107304,doctorate,2,1337,suburban,135,178,1,0,1
18,female,62232,bachelor,0,1144,rural,137,120,0,1,0
20,female,63818,doctorate,2,2734,urban,139,70,0,0,0
34,male,71587,bachelor,7,3354,suburban,223,72,0,1,0
65,non-binary,61514,high school,2,1459,rural,74,179,0,0,0
25,male,66238,high school,0,2347,suburban,68,146,0,1,1
66,non-binary,23546,master,5,1376,rural,80,146,1,0,1
57,male,31752,high school,0,2168,rural,139,209,1,1,1
34,non-binary,25144,bachelor,2,3182,urban,75,30,1,0,0
42,female,57079,doctorate,1,3109,rural,286,229,1,1,0
58,female,94827,high school,2,4470,urban,261,127,1,0,0
29,male,58740,master,9,3708,urban,80,169,1,0,1
46,male,64304,high school,9,4840,urban,216,45,1,1,0
42,female,67041,master,1,4155,suburban,179,78,0,0,0
68,male,93371,doctorate,0,4271,rural,288,145,1,0,0
53,male,50221,high school,4,1562,rural,246,134,1,0,0
42,non-binary,83347,bachelor,3,3258,rural,91,279,1,1,1
46,non-binary,119016,bachelor,0,2197,suburban,42,66,1,1,0
28,non-binary,70243,bachelor,2,2926,suburban,62,1,0,0,0
21,male,106084,high school,9,4598,rural,256,53,0,0,0
31,female,24976,doctorate,4,3916,suburban,22,75,1,1,0
63,female,112429,bachelor,6,703,rural,19,126,1,0,1
55,female,76977,bachelor,0,3879,rural,19,61,1,0,0
34,female,119049,high school,8,2847,urban,150,202,1,1,0
19,non-binary,94027,master,6,3348,urban,247,193,1,0,0
25,non-binary,57402,master,2,1855,urban,159,167,0,0,1
53,male,58056,bachelor,9,2349,rural,151,236,1,0,0
27,female,52724,bachelor,4,1815,suburban,213,94,1,0,0
24,male,25469,doctorate,4,3229,urban,196,194,0,0,0
53,female,31273,master,6,1237,rural,279,198,0,1,0
33,female,119743,bachelor,1,3564,rural,198,286,1,0,0
31,male,90213,doctorate,3,990,urban,289,117,1,0,0
33,non-binary,113465,master,4,3390,suburban,200,175,0,1,0
42,male,58440,bachelor,2,2743,rural,186,120,0,0,0
58,male,113997,doctorate,8,3845,urban,239,11,1,0,0
21,female,115532,bachelor,6,1747,rural,215,54,1,0,0
46,non-binary,119481,bachelor,7,927,rural,238,101,0,0,0
23,male,38019,high school,9,520,urban,8,226,1,1,0
18,non-binary,47654,master,1,3812,urban,6,38,1,0,1
56,non-binary,20676,doctorate,5,1042,rural,296,293,0,1,0
18,non-binary,61187,high school,1,1493,urban,228,89,1,1,0
68,non-binary,49617,bachelor,4,2432,urban,71,297,1,0,0
57,female,92897,master,5,1450,urban,297,132,1,0,0
20,female,98803,high school,3,2994,urban,22,267,1,1,1
18,female,103817,master,6,3635,rural,225,31,0,0,0
18,female,66455,doctorate,7,4505,suburban,266,68,0,1,0
56,female,103175,doctorate,6,3893,urban,53,179,0,1,0
38,male,83606,bachelor,9,1471,suburban,135,73,0,0,0
62,non-binary,88851,bachelor,8,4156,suburban,207,216,1,1,0
47,female,35030,bachelor,4,1204,suburban,187,99,1,0,0
49,non-binary,36648,high school,4,1515,rural,282,79,0,0,0
50,female,59838,bachelor,2,3829,rural,162,73,0,1,0
65,female,70644,bachelor,6,4186,suburban,113,222,1,1,0
39,male,105090,master,7,4103,urban,117,73,0,0,0
47,non-binary,105596,bachelor,9,4472,rural,256,131,0,0,0
63,female,78001,doctorate,2,2558,urban,11,276,0,0,1
21,female,41427,doctorate,5,4622,rural,200,108,1,0,0
40,male,60093,high school,4,4319,urban,249,226,0,0,0
61,non-binary,28586,doctorate,9,3978,rural,14,148,1,1,1
42,non-binary,26809,master,4,2741,suburban,14,67,1,0,1
29,female,47859,bachelor,6,3861,suburban,40,275,0,0,0
34,male,79096,doctorate,3,2970,urban,9,212,0,1,1
32,male,72873,high school,3,4919,urban,110,249,0,1,0
27,female,116884,master,8,2294,rural,158,136,0,0,0
52,non-binary,118892,doctorate,5,2069,rural,22,23,0,0,1
69,female,93375,doctorate,9,4958,suburban,179,154,1,0,0
69,non-binary,113538,bachelor,4,2377,rural,245,3,0,1,0
46,male,100437,doctorate,6,3965,urban,197,74,1,0,0
29,female,80696,doctorate,0,2862,urban,27,149,1,0,1
18,female,82935,high school,6,3761,urban,240,225,0,1,0
18,female,94396,master,7,3737,suburban,167,276,0,0,1
27,non-binary,21698,bachelor,8,2068,urban,190,74,1,0,0
35,non-binary,45139,high school,1,4535,rural,137,239,1,1,0
64,male,90771,bachelor,2,3552,urban,104,143,0,0,1
19,non-binary,79888,master,3,4541,suburban,6,91,0,0,0
66,non-binary,64244,bachelor,0,1991,suburban,294,199,1,1,0
25,female,37291,high school,3,3746,rural,44,0,0,1,0
39,male,75282,doctorate,1,1983,suburban,80,79,0,0,0
39,male,75558,doctorate,9,3667,rural,232,217,1,1,0
43,female,71910,doctorate,6,3180,suburban,19,237,1,1,1
43,non-binary,28276,bachelor,0,2678,suburban,96,117,0,0,0
26,non-binary,30804,high school,6,3344,urban,224,49,1,1,0
38,female,33648,doctorate,8,3917,suburban,32,64,1,1,0
48,female,21603,master,8,4713,urban,294,251,1,1,0
69,non-binary,26316,doctorate,1,1503,suburban,283,210,1,1,0
60,male,49296,doctorate,9,2068,urban,22,135,1,1,1
23,female,30183,bachelor,3,746,urban,102,151,1,1,1
31,non-binary,101592,bachelor,3,3715,urban,208,71,0,0,0
50,female,32561,doctorate,3,4666,rural,184,251,0,1,0
24,male,92286,high school,3,2292,suburban,218,182,0,0,0
41,male,65615,master,6,4382,suburban,160,190,0,0,0
26,non-binary,51528,bachelor,7,1859,rural,164,126,1,1,0
28,male,84318,high school,7,3302,urban,153,276,1,0,0
40,female,60604,doctorate,7,3773,suburban,75,117,0,0,0
65,male,91912,high school,9,1744,urban,41,151,0,1,0
68,non-binary,52016,high school,2,3242,urban,125,120,0,0,0
19,female,91193,bachelor,3,3247,urban,138,161,0,1,0
32,male,90601,master,1,1340,urban,202,263,0,0,1
52,male,111559,master,6,4415,rural,139,248,0,1,0
53,male,52647,bachelor,1,3418,urban,217,91,1,1,0
69,non-binary,101584,master,7,700,urban,22,261,0,1,0
45,non-binary,31943,bachelor,1,4023,suburban,168,10,0,0,0
56,male,88732,high school,8,2523,urban,11,201,1,0,0
61,female,102177,doctorate,9,3578,urban,88,257,0,1,0
21,male,102612,high school,3,664,urban,147,241,0,0,1
27,female,29934,bachelor,4,1649,urban,208,163,0,0,0
23,female,85590,bachelor,6,4884,urban,175,281,0,0,1
47,non-binary,108731,high school,4,2212,rural,96,280,0,0,1
63,male,70949,high school,2,2102,rural,284,214,0,1,0
52,non-binary,22471,doctorate,7,4709,suburban,227,269,0,1,1
66,male,101858,high school,9,3314,urban,246,23,1,1,0
60,female,108527,master,0,2984,rural,44,231,0,1,1
27,non-binary,72982,master,9,4153,urban,64,106,0,1,1
49,non-binary,38038,doctorate,9,4859,urban,259,135,1,1,0
59,non-binary,73441,bachelor,8,1125,urban,279,85,0,1,0
59,female,87836,bachelor,7,2259,rural,185,152,1,1,0
20,non-binary,49698,bachelor,7,4797,urban,137,162,1,1,0
43,male,109335,high school,9,1976,suburban,141,16,0,0,0
32,male,95402,bachelor,4,3399,rural,18,64,1,1,0
34,female,30862,high school,9,1123,suburban,54,231,1,0,0
44,non-binary,47288,doctorate,4,2676,suburban,290,181,0,0,0
35,male,86369,bachelor,3,2662,urban,18,178,0,0,0
68,non-binary,78504,high school,0,3557,rural,19,219,0,0,1
36,male,38618,master,7,537,suburban,90,96,1,1,1
29,female,99453,high school,7,4026,urban,160,191,1,1,1
41,male,56246,high school,3,4770,suburban,214,47,1,1,0
22,male,78343,master,2,3061,suburban,190,94,0,0,0
41,male,48288,doctorate,7,936,suburban,194,238,0,1,0
44,female,91178,bachelor,9,3101,rural,173,219,1,0,0
65,male,103663,master,9,1393,suburban,208,7,0,1,0
47,female,70716,high school,6,2951,suburban,193,272,1,0,0
32,female,108166,bachelor,8,515,urban,199,114,1,1,0
64,male,101646,bachelor,2,3421,urban,24,278,0,1,1
55,non-binary,44070,bachelor,3,3193,rural,42,19,1,1,0
61,male,87749,high school,8,1831,urban,196,160,1,1,0
51,female,36387,doctorate,0,3966,rural,25,294,1,1,0
44,non-binary,89883,bachelor,3,672,urban,298,223,1,1,0
37,male,109335,doctorate,0,4733,rural,197,116,1,0,0
58,male,20471,bachelor,9,4411,rural,144,148,0,0,1
49,male,43453,master,3,4493,suburban,20,30,1,1,1
21,male,63506,master,5,2458,urban,233,134,1,0,0
22,male,87849,bachelor,5,2861,rural,95,285,1,0,0
25,non-binary,45835,bachelor,8,2754,urban,33,258,1,0,1
39,male,112085,doctorate,7,4778,rural,196,135,1,1,0
59,female,25747,master,7,4652,urban,299,255,1,0,0
24,female,74824,master,2,3292,suburban,154,119,1,1,0
39,non-binary,52518,doctorate,5,1321,urban,82,165,0,0,0
63,female,119511,bachelor,0,4084,rural,296,160,1,1,0
47,non-binary,84992,high school,2,1066,suburban,162,122,0,1,0
54,female,99379,high school,9,1729,suburban,247,23,0,1,0
33,non-binary,42277,doctorate,6,2917,urban,275,264,0,0,0
32,male,50037,master,8,1752,suburban,281,114,1,0,0
22,female,103709,high school,1,1478,urban,40,169,0,1,0
20,female,46639,high school,8,3386,rural,192,263,0,0,0
40,non-binary,23169,doctorate,8,4899,rural,63,143,1,1,0
27,non-binary,37179,high school,9,3621,suburban,16,223,0,1,1
22,non-binary,43442,doctorate,7,4756,suburban,198,261,0,1,0
40,female,97413,high school,0,2524,suburban,43,254,1,0,1
32,non-binary,27737,doctorate,1,1656,suburban,153,97,0,0,0
35,male,49289,doctorate,4,2628,rural,174,162,0,0,0
42,non-binary,104564,high school,5,4334,suburban,79,154,1,1,1
25,male,40866,bachelor,7,3553,rural,244,149,0,1,0
48,male,101440,bachelor,1,4323,urban,54,260,1,1,1
38,non-binary,20903,high school,7,3204,suburban,149,211,0,1,1
19,male,119750,master,2,1527,suburban,267,275,0,1,1
39,male,56265,high school,8,1443,rural,19,274,1,0,1
25,male,41787,master,5,3579,urban,288,252,1,1,0
40,non-binary,111036,high school,2,4532,suburban,96,222,1,0,0
49,non-binary,99850,bachelor,2,4152,urban,111,43,0,0,0
25,male,101587,bachelor,8,2277,suburban,213,87,0,0,0
21,female,114544,doctorate,0,2548,suburban,273,200,0,0,0
47,male,41581,master,8,3449,rural,228,251,1,0,1
36,non-binary,95939,master,5,2941,rural,81,232,1,0,0
40,male,32512,doctorate,6,3218,urban,237,250,0,0,1
35,male,40516,master,8,1437,rural,148,7,0,0,0
46,non-binary,64001,high school,7,3044,rural,45,132,0,1,1
40,non-binary,49457,high school,8,3023,urban,228,5,0,1,0
50,female,83944,master,7,4260,suburban,211,231,1,1,0
69,male,23601,master,3,2626,suburban,40,208,0,1,1
64,male,21220,master,8,2706,urban,102,185,1,1,0
35,male,48747,bachelor,0,3976,suburban,116,84,1,0,0
61,female,24856,doctorate,7,3850,rural,47,282,0,1,0
50,female,68751,doctorate,8,1409,suburban,101,253,1,0,1
24,male,75233,high school,4,1694,urban,56,258,1,1,1
68,non-binary,70964,master,6,703,rural,277,132,1,1,0
45,male,87855,bachelor,4,3623,urban,234,146,1,0,0
18,male,53443,doctorate,0,4222,urban,112,143,1,1,1
56,male,69250,master,3,1753,urban,264,272,1,1,1
51,non-binary,74355,bachelor,0,4781,urban,27,46,0,0,0
56,female,36481,master,8,2145,urban,209,193,1,0,0
36,female,95283,doctorate,8,4107,suburban,273,72,0,1,0
48,male,113771,bachelor,2,3401,suburban,290,15,1,0,0
30,male,86796,bachelor,6,534,suburban,288,55,1,0,0
41,male,103094,bachelor,7,3376,suburban,262,69,1,0,0
22,non-binary,89624,high school,7,622,rural,149,290,0,0,1
40,male,35648,high school,6,4490,rural,116,231,0,1,1
36,non-binary,92754,bachelor,3,3244,urban,38,220,1,1,0
18,male,73932,doctorate,0,4822,urban,84,291,0,1,0
50,male,73699,doctorate,1,547,urban,168,15,1,1,0
67,male,102991,doctorate,5,732,rural,132,168,0,0,1
50,female,63633,high school,9,3039,rural,114,296,0,1,0
49,male,39534,doctorate,7,4382,rural,167,274,0,0,1
45,male,78698,master,1,4186,urban,266,111,1,0,0
54,male,112926,high school,0,4613,suburban,93,127,1,0,1
58,male,108388,master,9,4459,urban,293,115,0,1,0
29,non-binary,23263,bachelor,2,2814,urban,208,280,1,0,0
26,non-binary,113943,doctorate,0,4938,urban,47,18,1,0,0
67,male,103690,master,1,916,suburban,49,139,0,1,0
28,non-binary,20945,master,8,1151,urban,103,181,1,1,1
50,male,111495,master,4,1091,urban,205,142,1,1,0
36,male,22952,high school,8,2746,rural,52,193,0,0,1
59,non-binary,28235,doctorate,8,3927,rural,179,118,0,1,0
51,non-binary,46335,master,6,3197,suburban,171,293,1,0,0
24,male,68660,doctorate,8,2464,urban,296,227,0,0,0
48,female,104184,master,1,4659,suburban,223,240,1,0,1
69,male,70879,high school,9,2394,urban,254,134,1,1,0
19,male,33367,bachelor,6,4602,rural,178,279,0,0,0
36,female,106993,doctorate,8,1315,rural,157,75,1,1,0
55,non-binary,102954,doctorate,4,1179,rural,269,231,0,0,0
49,female,79102,master,8,1223,suburban,278,76,1,0,0
27,male,20104,doctorate,7,3280,rural,11,221,1,0,0
58,non-binary,50695,master,6,3075,rural,130,271,0,0,0
25,female,48625,high school,9,3882,suburban,279,79,0,1,0
43,female,85237,bachelor,9,662,suburban,74,267,1,0,1
47,male,89200,master,7,2835,urban,83,111,1,0,0
28,female,72054,doctorate,1,2163,rural,238,130,0,1,0
58,male,65605,bachelor,8,3405,rural,141,118,0,1,0
37,non-binary,80023,doctorate,3,1846,rural,241,45,0,1,0
37,female,36027,master,0,4377,suburban,80,185,1,1,1
26,non-binary,87590,bachelor,3,4977,urban,55,23,0,1,0
25,non-binary,71841,master,3,1276,suburban,104,116,1,1,0
32,male,116299,doctorate,3,2789,urban,227,119,1,1,0
51,female,45793,high school,5,2121,urban,117,173,0,0,0
41,non-binary,88245,high school,0,1852,urban,217,26,0,0,0
50,female,64985,high school,2,4869,suburban,299,227,0,0,0
58,female,89504,doctorate,9,502,suburban,106,144,0,0,1
58,female,21633,doctorate,7,3023,suburban,131,144,1,1,0
62,female,93764,high school,8,2039,suburban,151,63,1,1,0
57,non-binary,50008,bachelor,7,1471,urban,123,146,0,1,0
44,female,43178,bachelor,0,656,suburban,194,8,0,1,0
38,male,41052,doctorate,5,3499,rural,234,48,1,1,0
22,male,106669,bachelor,4,3704,urban,61,242,1,1,0
52,female,26727,bachelor,6,3263,urban,128,115,0,0,0
38,female,29808,high school,8,3944,suburban,246,253,1,0,1
21,male,63084,master,3,3291,rural,220,245,1,0,1
66,female,102798,bachelor,9,4123,urban,93,83,1,0,0
65,non-binary,88870,master,9,1059,rural,177,230,0,1,1
33,female,71790,high school,7,3947,suburban,190,132,1,0,0
48,female,86984,bachelor,0,3585,suburban,211,176,0,1,0
43,non-binary,117901,bachelor,5,4682,urban,263,262,1,0,0
69,female,81198,bachelor,6,3442,suburban,150,216,0,0,1
52,non-binary,113930,master,9,1814,rural,171,215,0,1,1
23,non-binary,119043,high school,8,1464,suburban,233,205,1,1,0
50,male,34429,master,1,1705,suburban,251,94,0,1,0
38,male,49881,doctorate,7,3719,suburban,267,87,0,1,0
33,female,81486,high school,3,2986,urban,66,147,0,1,0
64,male,27971,master,4,3571,rural,9,171,0,1,1
56,female,70302,doctorate,7,4890,rural,172,12,1,0,0
51,female,76397,bachelor,6,2267,rural,72,135,0,1,1
59,male,112675,bachelor,2,1178,suburban,30,12,0,0,0
32,male,85888,bachelor,4,1790,rural,183,188,1,0,0
23,female,107609,bachelor,3,1438,suburban,34,127,0,1,1
19,female,75030,high school,0,4861,suburban,211,93,0,0,0
41,female,114919,master,9,4841,rural,98,107,1,1,1
66,non-binary,24686,high school,0,4165,urban,203,197,1,1,0
45,female,102149,master,8,4074,rural,203,289,0,1,0
18,female,20320,high school,4,1204,urban,244,80,0,1,0
18,female,38917,bachelor,9,4120,suburban,78,183,1,1,0
45,male,72890,bachelor,2,1297,urban,28,197,1,0,0
53,male,65133,bachelor,0,4589,rural,104,29,1,1,0
37,non-binary,78967,master,1,2117,urban,67,204,0,1,1
65,female,114031,doctorate,1,530,urban,272,173,1,1,0
25,female,110304,high school,4,829,rural,122,198,1,1,1
18,female,100617,high school,4,2173,urban,23,126,0,0,0
43,female,26987,bachelor,0,3050,rural,202,267,1,0,1
68,female,20808,bachelor,1,1783,rural,151,153,1,0,0
60,female,97385,doctorate,3,4961,suburban,64,280,0,1,0
66,male,103753,master,5,1748,rural,91,90,0,1,0
42,non-binary,24514,high school,5,4409,suburban,138,72,1,1,0
27,male,102736,master,1,2890,suburban,41,32,1,0,0
29,male,42933,doctorate,8,2385,urban,158,298,1,0,0
58,male,65476,bachelor,9,4059,rural,227,11,1,1,0
24,non-binary,55131,master,0,1790,urban,101,119,1,1,1
29,female,97835,high school,8,3730,suburban,296,183,0,0,0
64,non-binary,116547,doctorate,4,4892,rural,212,257,0,1,1
57,male,31049,master,3,4880,urban,190,207,0,0,0
34,male,65919,master,0,2611,rural,63,6,1,1,0
22,male,119198,doctorate,2,3267,suburban,94,299,1,0,1
31,male,35440,master,6,1954,rural,122,122,0,1,0
51,female,75169,master,0,2953,rural,86,298,0,0,0
65,male,88510,master,1,4359,urban,181,169,0,0,0
34,male,96563,bachelor,9,4192,suburban,150,233,0,1,0
52,female,115093,doctorate,4,1548,urban,6,145,1,0,0
18,male,73892,doctorate,6,4776,urban,138,164,0,1,1
67,female,22247,high school,5,1044,rural,75,272,0,0,0
67,non-binary,35631,doctorate,4,2974,suburban,55,98,0,0,1
53,female,86107,bachelor,8,1843,urban,273,110,1,0,0
32,male,91263,bachelor,7,4561,suburban,221,47,0,1,0
36,female,80930,master,4,2364,urban,177,179,0,1,0
68,male,100584,high school,9,1654,suburban,46,19,1,0,0
59,male,119449,high school,1,3395,rural,199,106,0,0,0
22,non-binary,56067,doctorate,9,3896,urban,208,125,0,0,0
36,male,74816,bachelor,7,848,urban,80,3,1,0,0
60,male,65381,doctorate,9,1809,rural,219,291,1,0,0
56,male,43135,bachelor,1,2788,rural,163,272,0,1,0
22,female,88881,high school,6,4522,suburban,277,214,1,0,0
69,male,41763,master,5,4074,suburban,197,121,1,0,0
29,male,108235,bachelor,4,671,rural,131,248,1,1,1
36,male,30587,bachelor,3,2919,suburban,142,254,0,0,1
64,non-binary,32962,doctorate,6,4142,urban,257,25,1,1,0
29,non-binary,93313,high school,1,2672,suburban,85,207,1,0,0
53,female,114071,doctorate,8,4815,rural,116,4,1,1,0
29,non-binary,100417,master,0,3417,suburban,177,49,0,0,0
35,non-binary,87696,doctorate,3,4535,urban,279,285,0,1,1
66,female,24260,master,1,2910,rural,266,233,0,1,0
68,non-binary,29696,master,5,4750,urban,95,125,1,0,0
65,male,95748,master,3,2433,suburban,99,174,0,0,1
60,male,48859,master,4,4558,urban,187,25,0,1,0
51,male,117387,doctorate,8,2268,rural,69,0,1,1,0
65,non-binary,48438,high school,1,2522,suburban,295,293,1,1,0
50,female,56746,bachelor,4,1550,urban,223,217,1,1,0
66,non-binary,43154,doctorate,5,4762,rural,75,201,0,0,0
35,female,98905,bachelor,7,602,rural,194,170,0,1,0
46,male,92280,master,2,4580,suburban,51,94,0,1,1
62,female,52839,high school,6,2269,urban,283,297,1,1,1
22,male,42149,bachelor,2,3464,urban,252,261,1,0,0
42,non-binary,96375,high school,3,1945,suburban,299,245,0,1,0
41,non-binary,51443,doctorate,6,898,rural,43,79,0,1,0
46,female,25378,master,6,2867,rural,25,51,0,0,1
55,non-binary,62856,doctorate,8,1829,rural,37,41,0,1,1
50,female,97625,master,1,1660,urban,214,246,0,1,0
27,non-binary,94774,bachelor,2,3463,suburban,161,213,1,0,0
54,non-binary,56536,master,9,4131,rural,244,125,0,1,0
50,non-binary,30322,doctorate,5,4915,suburban,49,107,0,0,0
40,female,21664,master,9,1991,suburban,126,7,0,1,0
28,female,109858,doctorate,2,3917,suburban,32,25,1,1,0
41,female,99872,high school,4,1870,suburban,23,203,1,0,0
41,non-binary,63374,doctorate,6,3915,rural,0,173,0,0,1
24,male,44219,bachelor,6,2573,rural,67,233,0,0,0
67,female,27151,doctorate,6,2513,suburban,205,127,1,1,0
38,male,63076,doctorate,6,2557,urban,199,197,0,0,0
37,female,86130,master,5,1860,suburban,246,85,0,0,0
27,female,79179,doctorate,2,4515,urban,122,218,0,0,1
42,male,25004,high school,8,3878,rural,175,252,0,0,0
64,male,52733,bachelor,5,3699,rural,223,65,1,1,0
53,non-binary,84711,doctorate,2,791,suburban,286,205,0,1,0
65,male,85104,doctorate,6,2872,suburban,137,206,0,0,0
64,female,100664,master,0,691,rural,80,7,1,1,0
32,male,84075,bachelor,4,2426,suburban,226,9,1,0,0
61,male,47130,master,3,1751,suburban,238,71,1,0,0
57,male,54029,master,9,4976,rural,194,261,0,0,0
57,male,57148,master,6,2892,rural,55,208,0,0,0
67,non-binary,82698,high school,7,1573,rural,284,151,0,0,0
23,female,108438,high school,7,2859,rural,16,158,0,0,0
54,female,63969,high school,3,3034,suburban,151,174,1,0,1
19,female,117263,master,3,3679,urban,158,253,1,1,1
29,non-binary,35137,doctorate,4,1993,suburban,91,247,0,0,0
21,male,91226,doctorate,0,3376,suburban,228,29,1,0,0
40,female,99072,master,7,1365,suburban,29,180,0,1,1
30,female,73696,bachelor,2,2343,rural,84,195,1,1,0
34,male,29417,doctorate,7,4061,rural,251,195,0,1,0
48,female,35381,high school,2,2136,suburban,69,159,0,1,1
33,male,35028,master,5,4842,urban,216,75,1,1,0
58,non-binary,117780,bachelor,8,1015,suburban,205,215,1,1,0
43,female,100086,doctorate,3,3643,suburban,184,286,1,0,0
45,female,58146,high school,8,3091,suburban,26,293,1,1,1
18,male,23757,doctorate,8,2759,rural,165,286,0,1,1
64,non-binary,47000,master,1,3324,rural,27,190,1,0,1
29,female,118135,high school,1,3955,urban,24,222,1,1,1
54,male,45816,bachelor,1,4988,rural,129,294,1,1,1
67,non-binary,39624,master,2,3690,urban,123,260,1,1,1
37,male,48221,doctorate,6,3963,rural,261,23,1,0,0
19,female,99237,doctorate,6,571,suburban,71,245,0,0,0
53,female,99300,bachelor,4,4401,rural,102,270,1,0,1
32,female,107473,bachelor,2,4565,urban,225,220,1,1,0
55,male,42950,master,8,2762,urban,170,69,1,0,0
39,non-binary,93679,bachelor,6,3072,suburban,190,78,1,0,0
